Index,StartTime,EndTime,FrameCnt,DiffTime,DateTime,iso,shutter,fnum,ev,ct,color_md,focal_len,latitude,longitude,rel_alt,abs_alt
4950,"00:01:22,565","00:01:22,581",4950,16,2023-02-07 15:12:33.043,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4951,"00:01:22,581","00:01:22,598",4951,17,2023-02-07 15:12:33.062,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4952,"00:01:22,598","00:01:22,615",4952,17,2023-02-07 15:12:33.076,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4953,"00:01:22,615","00:01:22,631",4953,16,2023-02-07 15:12:33.096,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4954,"00:01:22,631","00:01:22,648",4954,17,2023-02-07 15:12:33.111,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4955,"00:01:22,648","00:01:22,665",4955,17,2023-02-07 15:12:33.129,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4956,"00:01:22,665","00:01:22,681",4956,16,2023-02-07 15:12:33.143,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4957,"00:01:22,681","00:01:22,698",4957,17,2023-02-07 15:12:33.162,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4958,"00:01:22,698","00:01:22,715",4958,17,2023-02-07 15:12:33.176,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4959,"00:01:22,715","00:01:22,731",4959,16,2023-02-07 15:12:33.196,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4960,"00:01:22,731","00:01:22,748",4960,17,2023-02-07 15:12:33.210,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4961,"00:01:22,748","00:01:22,765",4961,17,2023-02-07 15:12:33.229,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4962,"00:01:22,765","00:01:22,782",4962,17,2023-02-07 15:12:33.243,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4963,"00:01:22,782","00:01:22,798",4963,16,2023-02-07 15:12:33.262,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4964,"00:01:22,798","00:01:22,815",4964,17,2023-02-07 15:12:33.277,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4965,"00:01:22,815","00:01:22,832",4965,17,2023-02-07 15:12:33.295,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4966,"00:01:22,832","00:01:22,848",4966,16,2023-02-07 15:12:33.310,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4967,"00:01:22,848","00:01:22,865",4967,17,2023-02-07 15:12:33.329,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4968,"00:01:22,865","00:01:22,882",4968,17,2023-02-07 15:12:33.343,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4969,"00:01:22,882","00:01:22,898",4969,16,2023-02-07 15:12:33.362,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4970,"00:01:22,898","00:01:22,915",4970,17,2023-02-07 15:12:33.377,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4971,"00:01:22,915","00:01:22,932",4971,17,2023-02-07 15:12:33.395,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4972,"00:01:22,932","00:01:22,948",4972,16,2023-02-07 15:12:33.410,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4973,"00:01:22,948","00:01:22,965",4973,17,2023-02-07 15:12:33.429,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4974,"00:01:22,965","00:01:22,982",4974,17,2023-02-07 15:12:33.443,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4975,"00:01:22,982","00:01:22,998",4975,16,2023-02-07 15:12:33.462,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4976,"00:01:22,998","00:01:23,015",4976,17,2023-02-07 15:12:33.477,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4977,"00:01:23,015","00:01:23,032",4977,17,2023-02-07 15:12:33.496,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4978,"00:01:23,032","00:01:23,048",4978,16,2023-02-07 15:12:33.510,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4979,"00:01:23,048","00:01:23,065",4979,17,2023-02-07 15:12:33.529,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4980,"00:01:23,065","00:01:23,082",4980,17,2023-02-07 15:12:33.543,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.0,-6.938
4981,"00:01:23,082","00:01:23,099",4981,17,2023-02-07 15:12:33.563,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4982,"00:01:23,099","00:01:23,115",4982,16,2023-02-07 15:12:33.577,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.0,-6.938
4983,"00:01:23,115","00:01:23,132",4983,17,2023-02-07 15:12:33.596,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4984,"00:01:23,132","00:01:23,149",4984,17,2023-02-07 15:12:33.610,110,1/500.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.0,-6.938
4985,"00:01:23,149","00:01:23,165",4985,16,2023-02-07 15:12:33.629,110,1/500.0,2.8,0,5212,default,24.0,37.55986,126.93685,31.0,-6.938
4986,"00:01:23,165","00:01:23,182",4986,17,2023-02-07 15:12:33.643,110,1/500.0,2.8,0,5212,default,24.0,37.55986,126.93685,31.0,-6.938
4987,"00:01:23,182","00:01:23,199",4987,17,2023-02-07 15:12:33.662,110,1/500.0,2.8,0,5210,default,24.0,37.55986,126.93685,31.0,-6.938
4988,"00:01:23,199","00:01:23,215",4988,16,2023-02-07 15:12:33.677,110,1/500.0,2.8,0,5210,default,24.0,37.55986,126.93685,31.0,-6.938
4989,"00:01:23,215","00:01:23,232",4989,17,2023-02-07 15:12:33.696,110,1/500.0,2.8,0,5209,default,24.0,37.55986,126.93685,31.0,-6.938
4990,"00:01:23,232","00:01:23,249",4990,17,2023-02-07 15:12:33.711,110,1/500.0,2.8,0,5208,default,24.0,37.55986,126.93685,31.0,-6.938
4991,"00:01:23,249","00:01:23,265",4991,16,2023-02-07 15:12:33.729,110,1/500.0,2.8,0,5208,default,24.0,37.55986,126.93685,31.0,-6.938
4992,"00:01:23,265","00:01:23,282",4992,17,2023-02-07 15:12:33.744,110,1/500.0,2.8,0,5208,default,24.0,37.55986,126.93685,31.0,-6.938
4993,"00:01:23,282","00:01:23,299",4993,17,2023-02-07 15:12:33.764,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
4994,"00:01:23,299","00:01:23,315",4994,16,2023-02-07 15:12:33.777,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
4995,"00:01:23,315","00:01:23,332",4995,17,2023-02-07 15:12:33.796,110,1/500.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.0,-6.938
4996,"00:01:23,332","00:01:23,349",4996,17,2023-02-07 15:12:33.810,110,1/500.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.0,-6.938
4997,"00:01:23,349","00:01:23,365",4997,16,2023-02-07 15:12:33.829,110,1/500.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.0,-6.938
4998,"00:01:23,365","00:01:23,382",4998,17,2023-02-07 15:12:33.843,110,1/500.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.0,-6.938
4999,"00:01:23,382","00:01:23,399",4999,17,2023-02-07 15:12:33.863,110,1/500.0,2.8,0,5206,default,24.0,37.55986,126.93685,31.0,-6.938
5000,"00:01:23,399","00:01:23,415",5000,16,2023-02-07 15:12:33.877,110,1/500.0,2.8,0,5206,default,24.0,37.55986,126.93685,31.0,-6.938
5001,"00:01:23,415","00:01:23,432",5001,17,2023-02-07 15:12:33.896,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5002,"00:01:23,432","00:01:23,449",5002,17,2023-02-07 15:12:33.911,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5003,"00:01:23,449","00:01:23,466",5003,17,2023-02-07 15:12:33.929,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5004,"00:01:23,466","00:01:23,482",5004,16,2023-02-07 15:12:33.944,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5005,"00:01:23,482","00:01:23,499",5005,17,2023-02-07 15:12:33.963,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5006,"00:01:23,499","00:01:23,516",5006,17,2023-02-07 15:12:33.977,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5007,"00:01:23,516","00:01:23,532",5007,16,2023-02-07 15:12:33.996,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5008,"00:01:23,532","00:01:23,549",5008,17,2023-02-07 15:12:34.011,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.0,-6.938
5009,"00:01:23,549","00:01:23,566",5009,17,2023-02-07 15:12:34.030,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5010,"00:01:23,566","00:01:23,582",5010,16,2023-02-07 15:12:34.044,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5011,"00:01:23,582","00:01:23,599",5011,17,2023-02-07 15:12:34.063,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5012,"00:01:23,599","00:01:23,616",5012,17,2023-02-07 15:12:34.077,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5013,"00:01:23,616","00:01:23,632",5013,16,2023-02-07 15:12:34.096,110,1/500.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5014,"00:01:23,632","00:01:23,649",5014,17,2023-02-07 15:12:34.111,110,1/500.0,2.8,0,5209,default,24.0,37.55986,126.93685,31.1,-6.838
5015,"00:01:23,649","00:01:23,666",5015,17,2023-02-07 15:12:34.131,110,1/500.0,2.8,0,5209,default,24.0,37.55986,126.93685,31.1,-6.838
5016,"00:01:23,666","00:01:23,682",5016,16,2023-02-07 15:12:34.145,110,1/500.0,2.8,0,5210,default,24.0,37.55986,126.93685,31.1,-6.838
5017,"00:01:23,682","00:01:23,699",5017,17,2023-02-07 15:12:34.163,110,1/500.0,2.8,0,5211,default,24.0,37.55986,126.93685,31.1,-6.838
5018,"00:01:23,699","00:01:23,716",5018,17,2023-02-07 15:12:34.177,110,1/500.0,2.8,0,5211,default,24.0,37.55986,126.93685,31.1,-6.838
5019,"00:01:23,716","00:01:23,732",5019,16,2023-02-07 15:12:34.197,110,1/500.0,2.8,0,5211,default,24.0,37.55986,126.93685,31.1,-6.838
5020,"00:01:23,732","00:01:23,749",5020,17,2023-02-07 15:12:34.211,110,1/500.0,2.8,0,5212,default,24.0,37.55986,126.93685,31.1,-6.838
5021,"00:01:23,749","00:01:23,766",5021,17,2023-02-07 15:12:34.230,110,1/500.0,2.8,0,5212,default,24.0,37.55986,126.93685,31.1,-6.838
5022,"00:01:23,766","00:01:23,783",5022,17,2023-02-07 15:12:34.244,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.1,-6.838
5023,"00:01:23,783","00:01:23,799",5023,16,2023-02-07 15:12:34.263,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.1,-6.838
5024,"00:01:23,799","00:01:23,816",5024,17,2023-02-07 15:12:34.278,110,1/500.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.1,-6.838
5025,"00:01:23,816","00:01:23,833",5025,17,2023-02-07 15:12:34.297,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5026,"00:01:23,833","00:01:23,849",5026,16,2023-02-07 15:12:34.311,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5027,"00:01:23,849","00:01:23,866",5027,17,2023-02-07 15:12:34.330,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5028,"00:01:23,866","00:01:23,883",5028,17,2023-02-07 15:12:34.344,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5029,"00:01:23,883","00:01:23,899",5029,16,2023-02-07 15:12:34.363,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5030,"00:01:23,899","00:01:23,916",5030,17,2023-02-07 15:12:34.378,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5031,"00:01:23,916","00:01:23,933",5031,17,2023-02-07 15:12:34.396,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5032,"00:01:23,933","00:01:23,949",5032,16,2023-02-07 15:12:34.411,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5033,"00:01:23,949","00:01:23,966",5033,17,2023-02-07 15:12:34.430,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5034,"00:01:23,966","00:01:23,983",5034,17,2023-02-07 15:12:34.444,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5035,"00:01:23,983","00:01:23,999",5035,16,2023-02-07 15:12:34.465,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5036,"00:01:23,999","00:01:24,016",5036,17,2023-02-07 15:12:34.478,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5037,"00:01:24,016","00:01:24,033",5037,17,2023-02-07 15:12:34.497,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5038,"00:01:24,033","00:01:24,049",5038,16,2023-02-07 15:12:34.511,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5039,"00:01:24,049","00:01:24,066",5039,17,2023-02-07 15:12:34.531,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5040,"00:01:24,066","00:01:24,083",5040,17,2023-02-07 15:12:34.545,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5041,"00:01:24,083","00:01:24,100",5041,17,2023-02-07 15:12:34.563,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5042,"00:01:24,100","00:01:24,116",5042,16,2023-02-07 15:12:34.578,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5043,"00:01:24,116","00:01:24,133",5043,17,2023-02-07 15:12:34.598,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5044,"00:01:24,133","00:01:24,150",5044,17,2023-02-07 15:12:34.611,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5045,"00:01:24,150","00:01:24,166",5045,16,2023-02-07 15:12:34.630,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5046,"00:01:24,166","00:01:24,183",5046,17,2023-02-07 15:12:34.644,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5047,"00:01:24,183","00:01:24,200",5047,17,2023-02-07 15:12:34.663,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5048,"00:01:24,200","00:01:24,216",5048,16,2023-02-07 15:12:34.679,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5049,"00:01:24,216","00:01:24,233",5049,17,2023-02-07 15:12:34.697,110,1/500.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5050,"00:01:24,233","00:01:24,250",5050,17,2023-02-07 15:12:34.711,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5051,"00:01:24,250","00:01:24,266",5051,16,2023-02-07 15:12:34.730,110,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5052,"00:01:24,266","00:01:24,283",5052,17,2023-02-07 15:12:34.745,100,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5053,"00:01:24,283","00:01:24,300",5053,17,2023-02-07 15:12:34.763,100,1/500.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5054,"00:01:24,300","00:01:24,316",5054,16,2023-02-07 15:12:34.778,100,1/400.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5055,"00:01:24,316","00:01:24,333",5055,17,2023-02-07 15:12:34.798,100,1/400.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5056,"00:01:24,333","00:01:24,350",5056,17,2023-02-07 15:12:34.811,100,1/400.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5057,"00:01:24,350","00:01:24,366",5057,16,2023-02-07 15:12:34.831,100,1/400.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5058,"00:01:24,366","00:01:24,383",5058,17,2023-02-07 15:12:34.845,100,1/400.0,2.8,0,5215,default,24.0,37.55986,126.93685,31.1,-6.838
5059,"00:01:24,383","00:01:24,400",5059,17,2023-02-07 15:12:34.864,100,1/400.0,2.8,0,5217,default,24.0,37.55986,126.93685,31.1,-6.838
5060,"00:01:24,400","00:01:24,416",5060,16,2023-02-07 15:12:34.878,100,1/400.0,2.8,0,5217,default,24.0,37.55986,126.93685,31.1,-6.838
5061,"00:01:24,416","00:01:24,433",5061,17,2023-02-07 15:12:34.897,100,1/400.0,2.8,0,5221,default,24.0,37.55986,126.93685,31.1,-6.838
5062,"00:01:24,433","00:01:24,450",5062,17,2023-02-07 15:12:34.912,100,1/400.0,2.8,0,5221,default,24.0,37.55986,126.93685,31.1,-6.838
5063,"00:01:24,450","00:01:24,467",5063,17,2023-02-07 15:12:34.931,100,1/400.0,2.8,0,5223,default,24.0,37.55986,126.93685,31.1,-6.838
5064,"00:01:24,467","00:01:24,483",5064,16,2023-02-07 15:12:34.945,100,1/400.0,2.8,0,5225,default,24.0,37.55986,126.93685,31.1,-6.838
5065,"00:01:24,483","00:01:24,500",5065,17,2023-02-07 15:12:34.964,100,1/400.0,2.8,0,5228,default,24.0,37.55986,126.93685,31.1,-6.838
5066,"00:01:24,500","00:01:24,517",5066,17,2023-02-07 15:12:34.978,100,1/400.0,2.8,0,5228,default,24.0,37.55986,126.93685,31.1,-6.838
5067,"00:01:24,517","00:01:24,533",5067,16,2023-02-07 15:12:34.998,100,1/400.0,2.8,0,5229,default,24.0,37.55986,126.93685,31.1,-6.838
5068,"00:01:24,533","00:01:24,550",5068,17,2023-02-07 15:12:35.012,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5069,"00:01:24,550","00:01:24,567",5069,17,2023-02-07 15:12:35.031,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5070,"00:01:24,567","00:01:24,583",5070,16,2023-02-07 15:12:35.046,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5071,"00:01:24,583","00:01:24,600",5071,17,2023-02-07 15:12:35.064,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5072,"00:01:24,600","00:01:24,617",5072,17,2023-02-07 15:12:35.078,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5073,"00:01:24,617","00:01:24,633",5073,16,2023-02-07 15:12:35.097,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5074,"00:01:24,633","00:01:24,650",5074,17,2023-02-07 15:12:35.112,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5075,"00:01:24,650","00:01:24,667",5075,17,2023-02-07 15:12:35.130,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5076,"00:01:24,667","00:01:24,683",5076,16,2023-02-07 15:12:35.146,100,1/400.0,2.8,0,5230,default,24.0,37.55986,126.93685,31.1,-6.838
5077,"00:01:24,683","00:01:24,700",5077,17,2023-02-07 15:12:35.163,100,1/400.0,2.8,0,5229,default,24.0,37.55986,126.93685,31.1,-6.838
5078,"00:01:24,700","00:01:24,717",5078,17,2023-02-07 15:12:35.178,100,1/400.0,2.8,0,5229,default,24.0,37.55986,126.93685,31.1,-6.838
5079,"00:01:24,717","00:01:24,733",5079,16,2023-02-07 15:12:35.198,100,1/400.0,2.8,0,5228,default,24.0,37.55986,126.93685,31.1,-6.838
5080,"00:01:24,733","00:01:24,750",5080,17,2023-02-07 15:12:35.212,100,1/400.0,2.8,0,5227,default,24.0,37.55986,126.93685,31.1,-6.838
5081,"00:01:24,750","00:01:24,767",5081,17,2023-02-07 15:12:35.231,100,1/400.0,2.8,0,5227,default,24.0,37.55986,126.93685,31.1,-6.838
5082,"00:01:24,767","00:01:24,784",5082,17,2023-02-07 15:12:35.246,100,1/400.0,2.8,0,5226,default,24.0,37.55986,126.93685,31.1,-6.838
5083,"00:01:24,784","00:01:24,800",5083,16,2023-02-07 15:12:35.264,100,1/400.0,2.8,0,5223,default,24.0,37.55986,126.93685,31.1,-6.838
5084,"00:01:24,800","00:01:24,817",5084,17,2023-02-07 15:12:35.279,100,1/400.0,2.8,0,5223,default,24.0,37.55986,126.93685,31.1,-6.838
5085,"00:01:24,817","00:01:24,834",5085,17,2023-02-07 15:12:35.297,100,1/400.0,2.8,0,5221,default,24.0,37.55986,126.93685,31.1,-6.838
5086,"00:01:24,834","00:01:24,850",5086,16,2023-02-07 15:12:35.313,100,1/400.0,2.8,0,5220,default,24.0,37.55986,126.93685,31.1,-6.838
5087,"00:01:24,850","00:01:24,867",5087,17,2023-02-07 15:12:35.330,100,1/400.0,2.8,0,5220,default,24.0,37.55986,126.93685,31.1,-6.838
5088,"00:01:24,867","00:01:24,884",5088,17,2023-02-07 15:12:35.345,100,1/400.0,2.8,0,5219,default,24.0,37.55986,126.93685,31.1,-6.838
5089,"00:01:24,884","00:01:24,900",5089,16,2023-02-07 15:12:35.364,100,1/400.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5090,"00:01:24,900","00:01:24,917",5090,17,2023-02-07 15:12:35.379,100,1/400.0,2.8,0,5216,default,24.0,37.55986,126.93685,31.1,-6.838
5091,"00:01:24,917","00:01:24,934",5091,17,2023-02-07 15:12:35.398,100,1/400.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.1,-6.838
5092,"00:01:24,934","00:01:24,950",5092,16,2023-02-07 15:12:35.413,100,1/400.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.1,-6.838
5093,"00:01:24,950","00:01:24,967",5093,17,2023-02-07 15:12:35.431,100,1/400.0,2.8,0,5214,default,24.0,37.55986,126.93685,31.1,-6.838
5094,"00:01:24,967","00:01:24,984",5094,17,2023-02-07 15:12:35.445,100,1/400.0,2.8,0,5213,default,24.0,37.55986,126.93685,31.1,-6.838
5095,"00:01:24,984","00:01:25,000",5095,16,2023-02-07 15:12:35.464,100,1/400.0,2.8,0,5212,default,24.0,37.55986,126.93685,31.1,-6.838
5096,"00:01:25,000","00:01:25,017",5096,17,2023-02-07 15:12:35.479,100,1/400.0,2.8,0,5212,default,24.0,37.55986,126.93685,31.1,-6.838
5097,"00:01:25,017","00:01:25,034",5097,17,2023-02-07 15:12:35.498,100,1/400.0,2.8,0,5210,default,24.0,37.55986,126.93685,31.1,-6.838
5098,"00:01:25,034","00:01:25,050",5098,16,2023-02-07 15:12:35.512,100,1/400.0,2.8,0,5209,default,24.0,37.55986,126.93685,31.1,-6.838
5099,"00:01:25,050","00:01:25,067",5099,17,2023-02-07 15:12:35.530,100,1/400.0,2.8,0,5209,default,24.0,37.55986,126.93685,31.1,-6.838
5100,"00:01:25,067","00:01:25,084",5100,17,2023-02-07 15:12:35.545,100,1/400.0,2.8,0,5208,default,24.0,37.55986,126.93685,31.1,-6.838
5101,"00:01:25,084","00:01:25,101",5101,17,2023-02-07 15:12:35.564,100,1/400.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5102,"00:01:25,101","00:01:25,117",5102,16,2023-02-07 15:12:35.578,100,1/400.0,2.8,0,5207,default,24.0,37.55986,126.93685,31.1,-6.838
5103,"00:01:25,117","00:01:25,134",5103,17,2023-02-07 15:12:35.598,100,1/400.0,2.8,0,5206,default,24.0,37.55986,126.93685,31.1,-6.838
5104,"00:01:25,134","00:01:25,151",5104,17,2023-02-07 15:12:35.613,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5105,"00:01:25,151","00:01:25,167",5105,16,2023-02-07 15:12:35.631,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5106,"00:01:25,167","00:01:25,184",5106,17,2023-02-07 15:12:35.646,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5107,"00:01:25,184","00:01:25,201",5107,17,2023-02-07 15:12:35.664,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5108,"00:01:25,201","00:01:25,217",5108,16,2023-02-07 15:12:35.679,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5109,"00:01:25,217","00:01:25,234",5109,17,2023-02-07 15:12:35.698,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5110,"00:01:25,234","00:01:25,251",5110,17,2023-02-07 15:12:35.712,100,1/400.0,2.8,0,5205,default,24.0,37.55986,126.93685,31.1,-6.838
5111,"00:01:25,251","00:01:25,267",5111,16,2023-02-07 15:12:35.731,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5112,"00:01:25,267","00:01:25,284",5112,17,2023-02-07 15:12:35.746,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5113,"00:01:25,284","00:01:25,301",5113,17,2023-02-07 15:12:35.765,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5114,"00:01:25,301","00:01:25,317",5114,16,2023-02-07 15:12:35.779,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5115,"00:01:25,317","00:01:25,334",5115,17,2023-02-07 15:12:35.798,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5116,"00:01:25,334","00:01:25,351",5116,17,2023-02-07 15:12:35.813,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5117,"00:01:25,351","00:01:25,367",5117,16,2023-02-07 15:12:35.831,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
5118,"00:01:25,367","00:01:25,384",5118,17,2023-02-07 15:12:35.846,100,1/400.0,2.8,0,5205,default,24.0,37.55985,126.93685,31.1,-6.838
